id,height,area,date,camera
cq0055.00-2,NA,NA,20160720,side3
cq0055.00-3,NA,NA,20160720,side3
cq0055.00-4,NA,NA,20160720,side3
cq0056.00-1,NA,NA,20160720,side3
cq0056.00-2,NA,NA,20160720,side3
cq0056.00-3,NA,NA,20160720,side3
cq0056.00-4,NA,NA,20160720,side3
cq0056.00-5,82,1644,20160720,side3
cq0056.00-6,64,620,20160720,side3
cq0058.00-1,52,982,20160720,side3
cq0058.00-2,57,1675,20160720,side3
cq0058.00-3,NA,NA,20160720,side3
cq0058.00-4,NA,NA,20160720,side3
cq0058.00-5,NA,NA,20160720,side3
cq0058.00-6,NA,NA,20160720,side3
cq0065.00-1,85,3228,20160720,side3
cq0065.00-2,40,1125,20160720,side3
cq0065.00-3,59,2106,20160720,side3
cq0065.00-4,54,1644,20160720,side3
cq0065.00-5,64,1582,20160720,side3
cq0065.00-6,62,1740,20160720,side3
cq0074.00-1,54,1540,20160720,side3
cq0074.00-2,42,1116,20160720,side3
cq0074.00-3,39,1125,20160720,side3
cq0074.00-4,51,1100,20160720,side3
cq0074.00-5,45,1321,20160720,side3
cq0074.00-6,68,2189,20160720,side3
cq0076.00-1,38,925,20160720,side3
cq0076.00-2,37,1041,20160720,side3
cq0076.00-3,44,1634,20160720,side3
cq0076.00-4,48,1076,20160720,side3
cq0076.00-5,31,1070,20160720,side3
cq0076.00-6,44,849,20160720,side3
cq0078.00-1,53,634,20160720,side3
cq0078.00-2,74,1496,20160720,side3
cq0078.00-3,65,1704,20160720,side3
cq0078.00-4,53,838,20160720,side3
cq0078.00-5,63,1687,20160720,side3
cq0078.00-6,87,2161,20160720,side3
cq0079.00-1,69,1380,20160720,side3
cq0079.00-2,69,1920,20160720,side3
cq0079.00-3,NA,NA,20160720,side3
cq0079.00-4,69,2673,20160720,side3
cq0079.00-5,73,1586,20160720,side3
cq0079.00-6,68,2292,20160720,side3
cq0080.00-1,58,1365,20160720,side3
cq0080.00-2,54,1756,20160720,side3
cq0080.00-3,79,2285,20160720,side3
cq0080.00-4,64,2139,20160720,side3
cq0080.00-5,74,2514,20160720,side3
cq0080.00-6,73,2614,20160720,side3
cq0081.00-2,NA,NA,20160720,side3
cq0081.00-3,70,2076,20160720,side3
cq0081.00-4,NA,NA,20160720,side3
cq0081.00-5,NA,NA,20160720,side3
cq0081.00-6,NA,NA,20160720,side3
cq0082.00-1,NA,NA,20160720,side3
cq0082.00-3,NA,NA,20160720,side3
cq0082.00-4,NA,NA,20160720,side3
cq0082.00-5,78,2815,20160720,side3
cq0082.00-6,89,4880,20160720,side3
cq0083.00-1,46,1191,20160720,side3
cq0083.00-3,56,1411,20160720,side3
cq0083.00-5,65,2465,20160720,side3
cq0083.00-6,26,577,20160720,side3
cq0085.00-2,50,1756,20160720,side3
cq0085.00-3,34,844,20160720,side3
cq0085.00-4,38,982,20160720,side3
cq0085.00-6,65,2379,20160720,side3
cq0086.00-1,62,2053,20160720,side3
cq0086.00-2,50,1784,20160720,side3
cq0086.00-3,19,264,20160720,side3
cq0086.00-4,56,1564,20160720,side3
cq0086.00-5,74,1963,20160720,side3
cq0086.00-6,19,356,20160720,side3
cq0088.00-1,64,1519,20160720,side3
cq0088.00-2,102,2129,20160720,side3
cq0088.00-3,99,2526,20160720,side3
cq0088.00-4,6,30,20160720,side3
cq0088.00-5,64,2522,20160720,side3
cq0088.00-6,89,2796,20160720,side3
cq0092.00-3,55,899,20160720,side3
cq0113.00-1,61,1750,20160720,side3
cq0113.00-2,65,2177,20160720,side3
cq0113.00-3,61,1732,20160720,side3
cq0113.00-4,68,1406,20160720,side3
cq0113.00-5,45,720,20160720,side3
cq0113.00-6,37,389,20160720,side3
cq0127.00-2,63,1947,20160720,side3
cq0127.00-3,89,3036,20160720,side3
cq0127.00-6,63,1926,20160720,side3
cq0129.00-1,58,2290,20160720,side3
cq0129.00-3,71,1928,20160720,side3
cq0129.00-5,51,1235,20160720,side3
cq0137.00-1,20,383,20160720,side3
cq0137.00-2,50,1234,20160720,side3
cq0137.00-3,41,1141,20160720,side3
cq0137.00-4,43,1419,20160720,side3
cq0137.00-5,40,1330,20160720,side3
cq0137.00-6,76,1710,20160720,side3
cq0148.00-1,80,2522,20160720,side3
cq0148.00-3,50,831,20160720,side3
cq0148.00-6,75,1509,20160720,side3
cq0150.00-1,64,816,20160720,side3
cq0150.00-2,97,1871,20160720,side3
cq0150.00-3,41,1720,20160720,side3
cq0150.00-4,8,30,20160720,side3
cq0150.00-5,76,1448,20160720,side3
cq0150.00-6,61,939,20160720,side3
cq0186.00-1,42,1086,20160720,side3
cq0186.00-2,45,451,20160720,side3
cq0186.00-4,57,887,20160720,side3
cq0186.00-5,18,299,20160720,side3
cq0186.00-6,22,149,20160720,side3
cq0190.00-1,55,837,20160720,side3
cq0190.00-2,16,229,20160720,side3
cq0190.00-3,48,1037,20160720,side3
cq0190.00-4,63,1843,20160720,side3
cq0190.00-5,57,1148,20160720,side3
cq0190.00-6,59,1078,20160720,side3
cq0193.00-2,56,1343,20160720,side3
cq0193.00-3,37,849,20160720,side3
cq0193.00-4,45,1028,20160720,side3
cq0193.00-5,87,1853,20160720,side3
cq0193.00-6,51,1109,20160720,side3
cq0205.00-2,52,2508,20160720,side3
cq0205.00-3,96,1678,20160720,side3
cq0205.00-4,47,668,20160720,side3
cq0205.00-5,45,1056,20160720,side3
cq0205.00-6,81,987,20160720,side3
cq0212.00-2,36,594,20160720,side3
cq0216.00-1,50,770,20160720,side3
cq0216.00-2,44,475,20160720,side3
cq0216.00-4,54,1057,20160720,side3
cq0216.00-5,85,1347,20160720,side3
cq0218.00-1,63,1094,20160720,side3
cq0218.00-2,62,935,20160720,side3
cq0218.00-4,37,403,20160720,side3
cq0218.00-5,45,1167,20160720,side3
cq0218.00-6,58,1415,20160720,side3
cq0229.00-1,9,72,20160720,side3
cq0229.00-3,33,591,20160720,side3
cq0229.00-4,14,185,20160720,side3
cq0229.00-6,29,221,20160720,side3
cq0230.00-3,55,1044,20160720,side3
cq0230.00-5,38,492,20160720,side3
cq0243.00-2,58,1462,20160720,side3
cq0243.00-5,62,826,20160720,side3
cq0248.00-1,NA,NA,20160720,side3
cq0248.00-2,NA,NA,20160720,side3
cq0248.00-3,NA,NA,20160720,side3
cq0248.00-4,NA,NA,20160720,side3
cq0248.00-5,NA,NA,20160720,side3
cq0252.00-1,61,1311,20160720,side3
cq0252.00-2,81,2592,20160720,side3
cq0252.00-4,66,1332,20160720,side3
cq0252.00-5,18,207,20160720,side3
cq0252.00-6,73,2081,20160720,side3
cq0278.00-1,55,1203,20160720,side3
cq0278.00-2,40,657,20160720,side3
cq0278.00-5,13,134,20160720,side3
cq0295.00-2,66,1171,20160720,side3
cq0295.00-4,16,269,20160720,side3
cq0295.00-5,46,1401,20160720,side3
cq0305.00-1,51,1611,20160720,side3
cq0305.00-2,67,1448,20160720,side3
cq0305.00-3,24,318,20160720,side3
cq0305.00-4,64,1715,20160720,side3
cq0305.00-5,72,1521,20160720,side3
cq0305.00-6,27,184,20160720,side3
cq0329.00-1,57,2079,20160720,side3
cq0329.00-2,58,2172,20160720,side3
cq0329.00-3,90,2302,20160720,side3
cq0329.00-4,73,1934,20160720,side3
cq0329.00-5,56,1226,20160720,side3
cq0329.00-6,58,1340,20160720,side3
cq0330.00-1,16,138,20160720,side3
cq0330.00-2,71,2243,20160720,side3
cq0330.00-3,42,1148,20160720,side3
cq0330.00-5,65,1381,20160720,side3
cq0330.00-6,89,1966,20160720,side3
cq0331.00-4,12,187,20160720,side3
cq0333.00-1,77,3266,20160720,side3
cq0333.00-2,49,1600,20160720,side3
cq0333.00-3,39,1131,20160720,side3
cq0333.00-4,67,1182,20160720,side3
cq0333.00-5,118,1450,20160720,side3
cq0333.00-6,52,919,20160720,side3
cq0334.00-1,73,1748,20160720,side3
cq0334.00-2,35,734,20160720,side3
cq0334.00-3,60,1533,20160720,side3
cq0334.00-4,78,1148,20160720,side3
cq0334.00-5,NA,NA,20160720,side3
cq0334.00-6,NA,NA,20160720,side3
cq0335.00-1,NA,NA,20160720,side3
cq0335.00-2,NA,NA,20160720,side3
cq0335.00-3,NA,NA,20160720,side3
cq0335.00-4,NA,NA,20160720,side3
cq0335.00-5,NA,NA,20160720,side3
cq0335.00-6,NA,NA,20160720,side3
cq0336.00-2,NA,NA,20160720,side3
cq0336.00-5,NA,NA,20160720,side3
cq0336.00-6,NA,NA,20160720,side3
cq0388.00-1,73,1652,20160720,side3
cq0388.00-2,65,3206,20160720,side3
cq0388.00-3,54,2354,20160720,side3
cq0388.00-4,92,3181,20160720,side3
cq0388.00-5,130,1760,20160720,side3
cq0388.00-6,72,2862,20160720,side3
cq0002.00-1,119,3080,20160722,side3
cq0002.00-2,29,489,20160722,side3
cq0002.00-3,112,3350,20160722,side3
cq0002.00-4,93,1962,20160722,side3
cq0002.00-5,87,1161,20160722,side3
cq0002.00-6,101,2342,20160722,side3
cq0031.00-1,29,394,20160722,side3
cq0031.00-4,44,1145,20160722,side3
cq0031.00-6,29,558,20160722,side3
cq0049.00-3,72,2555,20160722,side3
cq0049.00-6,8,35,20160722,side3
cq0055.00-2,49,392,20160722,side3
cq0055.00-3,36,445,20160722,side3
cq0055.00-4,11,102,20160722,side3
cq0056.00-1,31,477,20160722,side3
cq0056.00-2,84,1812,20160722,side3
cq0056.00-3,63,1266,20160722,side3
cq0056.00-4,56,718,20160722,side3
cq0056.00-5,62,902,20160722,side3
cq0056.00-6,87,1119,20160722,side3
cq0058.00-1,65,1077,20160722,side3
cq0058.00-2,66,916,20160722,side3
cq0058.00-3,97,1262,20160722,side3
cq0058.00-4,55,1079,20160722,side3
cq0058.00-5,65,1580,20160722,side3
cq0058.00-6,87,2329,20160722,side3
cq0065.00-1,94,3229,20160722,side3
cq0065.00-2,61,691,20160722,side3
cq0065.00-3,56,1718,20160722,side3
cq0065.00-4,87,2167,20160722,side3
cq0065.00-5,80,2743,20160722,side3
cq0065.00-6,69,1115,20160722,side3
cq0074.00-1,70,990,20160722,side3
cq0074.00-2,69,1683,20160722,side3
cq0074.00-3,55,1166,20160722,side3
cq0074.00-4,59,1906,20160722,side3
cq0074.00-5,77,1325,20160722,side3
cq0074.00-6,99,1902,20160722,side3
cq0076.00-1,87,1196,20160722,side3
cq0076.00-2,81,1064,20160722,side3
cq0076.00-3,87,2559,20160722,side3
cq0076.00-4,75,3092,20160722,side3
cq0076.00-5,87,2642,20160722,side3
cq0076.00-6,82,1583,20160722,side3
cq0078.00-1,67,1139,20160722,side3
cq0078.00-2,71,1610,20160722,side3
cq0078.00-3,86,2018,20160722,side3
cq0078.00-4,95,2894,20160722,side3
cq0078.00-5,66,2012,20160722,side3
cq0078.00-6,70,1257,20160722,side3
cq0079.00-1,91,2286,20160722,side3
cq0079.00-2,84,2798,20160722,side3
cq0079.00-3,38,382,20160722,side3
cq0079.00-4,103,2025,20160722,side3
cq0079.00-5,72,1609,20160722,side3
cq0079.00-6,87,1491,20160722,side3
cq0080.00-1,75,2059,20160722,side3
cq0080.00-2,82,2308,20160722,side3
cq0080.00-3,87,1782,20160722,side3
cq0080.00-4,80,2168,20160722,side3
cq0080.00-5,97,2932,20160722,side3
cq0080.00-6,88,2851,20160722,side3
cq0081.00-2,52,287,20160722,side3
cq0081.00-3,84,3051,20160722,side3
cq0081.00-4,84,2814,20160722,side3
cq0081.00-5,81,1185,20160722,side3
cq0081.00-6,53,1273,20160722,side3
cq0082.00-1,142,3731,20160722,side3
cq0082.00-3,41,1104,20160722,side3
cq0082.00-4,153,4060,20160722,side3
cq0082.00-5,96,4652,20160722,side3
cq0082.00-6,83,4275,20160722,side3
cq0083.00-1,50,764,20160722,side3
cq0083.00-3,62,2107,20160722,side3
cq0083.00-5,77,1734,20160722,side3
cq0083.00-6,23,278,20160722,side3
cq0085.00-2,98,1298,20160722,side3
cq0085.00-3,17,425,20160722,side3
cq0085.00-4,42,1169,20160722,side3
cq0085.00-6,125,2765,20160722,side3
cq0086.00-1,81,2955,20160722,side3
cq0086.00-2,49,1523,20160722,side3
cq0086.00-3,23,424,20160722,side3
cq0086.00-4,55,1793,20160722,side3
cq0086.00-5,49,1392,20160722,side3
cq0086.00-6,22,393,20160722,side3
cq0088.00-1,62,1876,20160722,side3
cq0088.00-2,62,2812,20160722,side3
cq0088.00-3,104,3943,20160722,side3
cq0088.00-4,8,25,20160722,side3
cq0088.00-5,83,3455,20160722,side3
cq0088.00-6,81,2641,20160722,side3
cq0092.00-3,59,945,20160722,side3
cq0113.00-1,50,3066,20160722,side3
cq0113.00-2,65,2697,20160722,side3
cq0113.00-3,46,974,20160722,side3
cq0113.00-4,44,2524,20160722,side3
cq0113.00-5,58,366,20160722,side3
cq0113.00-6,25,150,20160722,side3
cq0127.00-2,63,1732,20160722,side3
cq0127.00-3,48,1445,20160722,side3
cq0127.00-6,74,1897,20160722,side3
cq0129.00-1,65,2324,20160722,side3
cq0129.00-3,59,2379,20160722,side3
cq0129.00-5,34,957,20160722,side3
cq0137.00-1,15,377,20160722,side3
cq0137.00-2,54,1335,20160722,side3
cq0137.00-3,64,1977,20160722,side3
cq0137.00-4,58,1777,20160722,side3
cq0137.00-5,41,1393,20160722,side3
cq0137.00-6,61,2039,20160722,side3
cq0148.00-1,97,2349,20160722,side3
cq0148.00-3,63,718,20160722,side3
cq0148.00-6,90,1980,20160722,side3
cq0150.00-1,68,1531,20160722,side3
cq0150.00-2,99,3503,20160722,side3
cq0150.00-3,72,3359,20160722,side3
cq0150.00-4,10,31,20160722,side3
cq0150.00-5,103,2460,20160722,side3
cq0150.00-6,99,2491,20160722,side3
cq0186.00-1,74,1970,20160722,side3
cq0186.00-2,73,1009,20160722,side3
cq0186.00-4,57,1335,20160722,side3
cq0186.00-5,43,518,20160722,side3
cq0186.00-6,65,1651,20160722,side3
cq0190.00-1,64,1214,20160722,side3
cq0190.00-2,37,322,20160722,side3
cq0190.00-3,50,1197,20160722,side3
cq0190.00-4,59,1165,20160722,side3
cq0190.00-5,76,1842,20160722,side3
cq0190.00-6,66,967,20160722,side3
cq0193.00-2,84,844,20160722,side3
cq0193.00-3,54,614,20160722,side3
cq0193.00-4,79,1298,20160722,side3
cq0193.00-5,98,1642,20160722,side3
cq0193.00-6,62,1377,20160722,side3
cq0205.00-2,100,2228,20160722,side3
cq0205.00-3,101,1635,20160722,side3
cq0205.00-4,24,562,20160722,side3
cq0205.00-5,72,2431,20160722,side3
cq0205.00-6,101,2789,20160722,side3
cq0212.00-2,56,528,20160722,side3
cq0216.00-1,68,995,20160722,side3
cq0216.00-2,59,636,20160722,side3
cq0216.00-4,72,1456,20160722,side3
cq0216.00-5,69,1088,20160722,side3
cq0218.00-1,84,1320,20160722,side3
cq0218.00-2,84,1211,20160722,side3
cq0218.00-4,23,179,20160722,side3
cq0218.00-5,64,1410,20160722,side3
cq0218.00-6,69,2092,20160722,side3
cq0229.00-1,8,29,20160722,side3
cq0229.00-3,52,807,20160722,side3
cq0229.00-4,21,184,20160722,side3
cq0229.00-6,43,632,20160722,side3
cq0230.00-3,78,904,20160722,side3
cq0230.00-5,59,1120,20160722,side3
cq0243.00-2,80,1729,20160722,side3
cq0243.00-5,73,1198,20160722,side3
cq0248.00-1,95,1381,20160722,side3
cq0248.00-2,94,2634,20160722,side3
cq0248.00-3,97,2544,20160722,side3
cq0248.00-4,68,1645,20160722,side3
cq0248.00-5,79,1883,20160722,side3
cq0252.00-1,71,1284,20160722,side3
cq0252.00-2,74,2237,20160722,side3
cq0252.00-4,107,2175,20160722,side3
cq0252.00-5,43,310,20160722,side3
cq0252.00-6,96,2652,20160722,side3
cq0278.00-1,63,1436,20160722,side3
cq0278.00-2,40,980,20160722,side3
cq0278.00-5,27,467,20160722,side3
cq0295.00-2,97,3207,20160722,side3
cq0295.00-4,22,236,20160722,side3
cq0295.00-5,33,1478,20160722,side3
cq0305.00-1,96,1872,20160722,side3
cq0305.00-2,90,1386,20160722,side3
cq0305.00-3,35,222,20160722,side3
cq0305.00-4,101,2344,20160722,side3
cq0305.00-5,70,1634,20160722,side3
cq0305.00-6,35,161,20160722,side3
cq0329.00-1,95,2227,20160722,side3
cq0329.00-2,85,1680,20160722,side3
cq0329.00-3,131,2787,20160722,side3
cq0329.00-4,84,1532,20160722,side3
cq0329.00-5,90,2183,20160722,side3
cq0329.00-6,120,2957,20160722,side3
cq0330.00-1,20,116,20160722,side3
cq0330.00-2,142,2250,20160722,side3
cq0330.00-3,95,1437,20160722,side3
cq0330.00-5,88,2106,20160722,side3
cq0330.00-6,128,2327,20160722,side3
cq0331.00-4,18,160,20160722,side3
cq0333.00-1,97,4085,20160722,side3
cq0333.00-2,137,2074,20160722,side3
cq0333.00-3,72,2441,20160722,side3
cq0333.00-4,56,1764,20160722,side3
cq0333.00-5,61,2015,20160722,side3
cq0333.00-6,108,1938,20160722,side3
cq0334.00-1,76,2327,20160722,side3
cq0334.00-2,71,2792,20160722,side3
cq0334.00-3,67,2613,20160722,side3
cq0334.00-4,89,1740,20160722,side3
cq0334.00-5,120,1809,20160722,side3
cq0334.00-6,105,1426,20160722,side3
cq0335.00-1,44,1108,20160722,side3
cq0335.00-2,58,1483,20160722,side3
cq0335.00-3,93,1579,20160722,side3
cq0335.00-4,90,1681,20160722,side3
cq0335.00-5,77,1241,20160722,side3
cq0335.00-6,91,2967,20160722,side3
cq0336.00-2,81,2825,20160722,side3
cq0336.00-5,73,1807,20160722,side3
cq0336.00-6,110,4971,20160722,side3
cq0388.00-1,120,2629,20160722,side3
cq0388.00-2,74,2865,20160722,side3
cq0388.00-3,140,2329,20160722,side3
cq0388.00-4,137,2837,20160722,side3
cq0388.00-5,162,3864,20160722,side3
cq0388.00-6,105,2330,20160722,side3
cq0002.00-1,184,8003,20160725,side3
cq0002.00-2,77,1569,20160725,side3
cq0002.00-3,167,8196,20160725,side3
cq0002.00-4,151,5428,20160725,side3
cq0002.00-5,137,5158,20160725,side3
cq0002.00-6,173,6951,20160725,side3
cq0031.00-1,93,1211,20160725,side3
cq0031.00-4,108,3248,20160725,side3
cq0031.00-6,81,1435,20160725,side3
cq0049.00-3,138,5862,20160725,side3
cq0049.00-6,7,37,20160725,side3
cq0055.00-2,69,926,20160725,side3
cq0055.00-3,53,931,20160725,side3
cq0055.00-4,40,582,20160725,side3
cq0056.00-1,66,1460,20160725,side3
cq0056.00-2,91,2574,20160725,side3
cq0056.00-3,54,2198,20160725,side3
cq0056.00-4,117,2565,20160725,side3
cq0056.00-5,69,2384,20160725,side3
cq0056.00-6,47,3015,20160725,side3
cq0058.00-1,100,2412,20160725,side3
cq0058.00-2,108,2633,20160725,side3
cq0058.00-3,139,3315,20160725,side3
cq0058.00-4,86,2295,20160725,side3
cq0058.00-5,99,2732,20160725,side3
cq0058.00-6,126,7015,20160725,side3
cq0065.00-1,145,8007,20160725,side3
cq0065.00-2,95,2812,20160725,side3
cq0065.00-3,161,7178,20160725,side3
cq0065.00-4,98,4067,20160725,side3
cq0065.00-5,116,3596,20160725,side3
cq0065.00-6,95,6108,20160725,side3
cq0074.00-1,53,3241,20160725,side3
cq0074.00-2,84,5878,20160725,side3
cq0074.00-3,112,4125,20160725,side3
cq0074.00-4,82,2406,20160725,side3
cq0074.00-5,101,4350,20160725,side3
cq0074.00-6,51,3017,20160725,side3
cq0076.00-1,117,5639,20160725,side3
cq0076.00-2,100,4474,20160725,side3
cq0076.00-3,155,9152,20160725,side3
cq0076.00-4,99,5358,20160725,side3
cq0076.00-5,148,6753,20160725,side3
cq0076.00-6,113,5910,20160725,side3
cq0078.00-1,66,3948,20160725,side3
cq0078.00-2,49,1860,20160725,side3
cq0078.00-3,86,3454,20160725,side3
cq0078.00-4,94,5389,20160725,side3
cq0078.00-5,75,3375,20160725,side3
cq0078.00-6,96,2702,20160725,side3
cq0079.00-1,145,6733,20160725,side3
cq0079.00-2,115,3442,20160725,side3
cq0079.00-3,65,825,20160725,side3
cq0079.00-4,135,5457,20160725,side3
cq0079.00-5,145,5556,20160725,side3
cq0079.00-6,112,5337,20160725,side3
cq0080.00-1,126,6634,20160725,side3
cq0080.00-2,190,13720,20160725,side3
cq0080.00-3,132,4761,20160725,side3
cq0080.00-4,143,6376,20160725,side3
cq0080.00-5,167,7344,20160725,side3
cq0080.00-6,158,9171,20160725,side3
cq0081.00-2,64,1093,20160725,side3
cq0081.00-3,153,9005,20160725,side3
cq0081.00-4,37,5280,20160725,side3
cq0081.00-5,54,1840,20160725,side3
cq0081.00-6,119,2769,20160725,side3
cq0082.00-1,181,5084,20160725,side3
cq0082.00-3,85,2303,20160725,side3
cq0082.00-4,187,6951,20160725,side3
cq0082.00-5,185,5089,20160725,side3
cq0082.00-6,124,12288,20160725,side3
cq0083.00-1,94,1395,20160725,side3
cq0083.00-3,135,6003,20160725,side3
cq0083.00-5,137,4824,20160725,side3
cq0083.00-6,56,1182,20160725,side3
cq0085.00-2,93,3630,20160725,side3
cq0085.00-3,52,1675,20160725,side3
cq0085.00-4,125,6862,20160725,side3
cq0085.00-6,189,6307,20160725,side3
cq0086.00-1,143,7978,20160725,side3
cq0086.00-2,111,4399,20160725,side3
cq0086.00-3,34,876,20160725,side3
cq0086.00-4,149,6029,20160725,side3
cq0086.00-5,124,4332,20160725,side3
cq0086.00-6,57,1296,20160725,side3
cq0088.00-1,113,4832,20160725,side3
cq0088.00-2,175,8618,20160725,side3
cq0088.00-3,156,9065,20160725,side3
cq0088.00-4,11,38,20160725,side3
cq0088.00-5,104,5274,20160725,side3
cq0088.00-6,157,9321,20160725,side3
cq0092.00-3,65,1953,20160725,side3
cq0113.00-1,121,2608,20160725,side3
cq0113.00-2,47,6403,20160725,side3
cq0113.00-3,59,3944,20160725,side3
cq0113.00-4,61,1337,20160725,side3
cq0113.00-5,46,477,20160725,side3
cq0113.00-6,10,53,20160725,side3
cq0127.00-2,126,4276,20160725,side3
cq0127.00-3,114,5560,20160725,side3
cq0127.00-6,135,5449,20160725,side3
cq0129.00-1,62,5723,20160725,side3
cq0129.00-3,50,1840,20160725,side3
cq0129.00-5,81,3194,20160725,side3
cq0137.00-1,51,1330,20160725,side3
cq0137.00-2,102,4152,20160725,side3
cq0137.00-3,98,3937,20160725,side3
cq0137.00-4,104,5190,20160725,side3
cq0137.00-5,67,1974,20160725,side3
cq0137.00-6,124,6022,20160725,side3
cq0148.00-1,153,6649,20160725,side3
cq0148.00-3,74,2670,20160725,side3
cq0148.00-6,84,7914,20160725,side3
cq0150.00-1,96,2570,20160725,side3
cq0150.00-2,134,3928,20160725,side3
cq0150.00-3,86,6582,20160725,side3
cq0150.00-4,6,39,20160725,side3
cq0150.00-5,133,3677,20160725,side3
cq0150.00-6,149,3870,20160725,side3
cq0186.00-1,110,3550,20160725,side3
cq0186.00-2,72,2868,20160725,side3
cq0186.00-4,63,1574,20160725,side3
cq0186.00-5,44,741,20160725,side3
cq0186.00-6,41,942,20160725,side3
cq0190.00-1,101,2190,20160725,side3
cq0190.00-2,50,670,20160725,side3
cq0190.00-3,77,2327,20160725,side3
cq0190.00-4,95,2802,20160725,side3
cq0190.00-5,83,2943,20160725,side3
cq0190.00-6,76,3379,20160725,side3
cq0193.00-2,133,3671,20160725,side3
cq0193.00-3,68,8430,20160725,side3
cq0193.00-4,102,3686,20160725,side3
cq0193.00-5,105,5227,20160725,side3
cq0193.00-6,109,4229,20160725,side3
cq0205.00-2,151,6028,20160725,side3
cq0205.00-3,166,6033,20160725,side3
cq0205.00-4,80,1106,20160725,side3
cq0205.00-5,86,4740,20160725,side3
cq0205.00-6,125,3960,20160725,side3
cq0212.00-2,49,674,20160725,side3
cq0216.00-1,91,2852,20160725,side3
cq0216.00-2,73,1560,20160725,side3
cq0216.00-4,102,5784,20160725,side3
cq0216.00-5,53,1944,20160725,side3
cq0218.00-1,78,2869,20160725,side3
cq0218.00-2,67,4030,20160725,side3
cq0218.00-4,59,1744,20160725,side3
cq0218.00-5,63,1101,20160725,side3
cq0218.00-6,100,3475,20160725,side3
cq0229.00-1,9,76,20160725,side3
cq0229.00-3,48,1095,20160725,side3
cq0229.00-4,51,941,20160725,side3
cq0229.00-6,38,667,20160725,side3
cq0230.00-3,113,3426,20160725,side3
cq0230.00-5,61,991,20160725,side3
cq0243.00-2,74,4122,20160725,side3
cq0243.00-5,73,2228,20160725,side3
cq0248.00-1,102,4755,20160725,side3
cq0248.00-2,138,5881,20160725,side3
cq0248.00-3,133,9528,20160725,side3
cq0248.00-4,103,12328,20160725,side3
cq0248.00-5,122,4757,20160725,side3
cq0252.00-1,110,5108,20160725,side3
cq0252.00-2,124,4056,20160725,side3
cq0252.00-4,87,2797,20160725,side3
cq0252.00-5,42,1185,20160725,side3
cq0252.00-6,127,5818,20160725,side3
cq0278.00-1,96,3882,20160725,side3
cq0278.00-2,60,2711,20160725,side3
cq0278.00-5,40,670,20160725,side3
cq0295.00-2,102,3622,20160725,side3
cq0295.00-4,63,1443,20160725,side3
cq0295.00-5,80,2957,20160725,side3
cq0305.00-1,124,6538,20160725,side3
cq0305.00-2,106,5411,20160725,side3
cq0305.00-3,33,808,20160725,side3
cq0305.00-4,121,3137,20160725,side3
cq0305.00-5,126,4134,20160725,side3
cq0305.00-6,52,704,20160725,side3
cq0329.00-1,154,6597,20160725,side3
cq0329.00-2,162,5086,20160725,side3
cq0329.00-3,204,9540,20160725,side3
cq0329.00-4,161,8164,20160725,side3
cq0329.00-5,132,6588,20160725,side3
cq0329.00-6,163,7067,20160725,side3
cq0330.00-1,56,781,20160725,side3
cq0330.00-2,140,7553,20160725,side3
cq0330.00-3,126,4497,20160725,side3
cq0330.00-5,130,5861,20160725,side3
cq0330.00-6,171,6694,20160725,side3
cq0331.00-4,44,808,20160725,side3
cq0333.00-1,135,9023,20160725,side3
cq0333.00-2,161,7782,20160725,side3
cq0333.00-3,101,3991,20160725,side3
cq0333.00-4,155,5175,20160725,side3
cq0333.00-5,205,4779,20160725,side3
cq0333.00-6,125,4934,20160725,side3
cq0334.00-1,126,4401,20160725,side3
cq0334.00-2,133,7685,20160725,side3
cq0334.00-3,131,4084,20160725,side3
cq0334.00-4,144,4821,20160725,side3
cq0334.00-5,77,3735,20160725,side3
cq0334.00-6,132,4683,20160725,side3
cq0335.00-1,64,1857,20160725,side3
cq0335.00-2,63,2211,20160725,side3
cq0335.00-3,103,6310,20160725,side3
cq0335.00-4,150,3582,20160725,side3
cq0335.00-5,113,3729,20160725,side3
cq0335.00-6,130,4326,20160725,side3
cq0336.00-2,173,6880,20160725,side3
cq0336.00-5,157,4835,20160725,side3
cq0336.00-6,186,9164,20160725,side3
cq0388.00-1,136,10149,20160725,side3
cq0388.00-2,138,7964,20160725,side3
cq0388.00-3,188,8045,20160725,side3
cq0388.00-4,192,17878,20160725,side3
cq0388.00-5,256,10807,20160725,side3
cq0388.00-6,125,6109,20160725,side3
cq0002.00-1,241,11669,20160727,side3
cq0002.00-2,111,3984,20160727,side3
cq0002.00-3,197,9897,20160727,side3
cq0002.00-4,204,9700,20160727,side3
cq0002.00-5,182,6187,20160727,side3
cq0002.00-6,217,14683,20160727,side3
cq0031.00-1,87,3465,20160727,side3
cq0031.00-4,148,6573,20160727,side3
cq0031.00-6,86,6729,20160727,side3
cq0049.00-3,217,17061,20160727,side3
cq0049.00-6,21,166,20160727,side3
cq0055.00-2,116,6246,20160727,side3
cq0055.00-3,99,3346,20160727,side3
cq0055.00-4,58,924,20160727,side3
cq0056.00-1,53,2762,20160727,side3
cq0056.00-2,109,4615,20160727,side3
cq0056.00-3,28,4254,20160727,side3
cq0056.00-4,50,7815,20160727,side3
cq0056.00-5,108,4197,20160727,side3
cq0056.00-6,65,11802,20160727,side3
cq0058.00-1,185,3958,20160727,side3
