Genotype,ID,Area,NormalizedArea
CHEN191,cq0226.00,5495,0.039569381
CHEN191,cq0226.00,5505,0.039641391
CHEN191,cq0226.00,5524,0.03977821
CHEN191,cq0226.00,5533,0.039843019
CHEN191,cq0226.00,5544,0.039922229
CHEN191,cq0226.00,5548,0.039951033
CHEN191,cq0226.00,5559,0.040030244
CHEN191,cq0226.00,5564,0.040066249
CHEN191,cq0226.00,5571,0.040116656
CHEN191,cq0226.00,5576,0.040152661
CHEN191,cq0226.00,5586,0.040224671
CHEN191,cq0226.00,5592,0.040267876
CHEN191,cq0226.00,5605,0.040361489
CHEN191,cq0226.00,5610,0.040397494
CHEN191,cq0226.00,5628,0.040527112
CHEN191,cq0226.00,5643,0.040635126
CHEN191,cq0226.00,5646,0.040656729
CHEN191,cq0226.00,5650,0.040685533
CHEN191,cq0226.00,5650,0.040685533
CHEN191,cq0226.00,5682,0.040915965
CHEN191,cq0226.00,5695,0.041009577
CHEN191,cq0226.00,5699,0.041038381
CHEN191,cq0226.00,5736,0.041304817
CHEN191,cq0226.00,5752,0.041420033
CHEN191,cq0226.00,5752,0.041420033
CHEN191,cq0226.00,5766,0.041520847
CHEN191,cq0226.00,5797,0.041744077
CHEN191,cq0226.00,5800,0.04176568
CHEN191,cq0226.00,5801,0.041772881
CHEN191,cq0226.00,5810,0.04183769
CHEN191,cq0226.00,5817,0.041888097
CHEN191,cq0226.00,5831,0.04198891
CHEN191,cq0226.00,5858,0.042183337
CHEN191,cq0226.00,5893,0.042435371
CHEN191,cq0226.00,5943,0.04279542
CHEN191,cq0226.00,5999,0.043198675
CHEN191,cq0226.00,6000,0.043205876
CHEN191,cq0226.00,6037,0.043472312
CHEN191,cq0226.00,6040,0.043493915
CHEN191,cq0226.00,6046,0.043537121
CHEN191,cq0226.00,6064,0.043666739
CHEN191,cq0226.00,6071,0.043717146
CHEN191,cq0226.00,6096,0.04389717
CHEN191,cq0226.00,6131,0.044149204
CHEN191,cq0226.00,6141,0.044221214
CHEN191,cq0226.00,6226,0.044833297
CHEN191,cq0226.00,6344,0.045683013
CHEN191,cq0226.00,6492,0.046748758
CHEN191,cq0226.00,6636,0.047785699
CHEN191,cq0226.00,6784,0.048851444
CHEN191,cq0226.00,6895,0.049650753
CHEN191,cq0226.00,7047,0.050745301
CHEN192,cq0227.00,1994,0.014358753
CHEN192,cq0227.00,2321,0.016713473
CHEN192,cq0227.00,2725,0.019622669
CHEN192,cq0227.00,2751,0.019809894
CHEN192,cq0227.00,2920,0.02102686
CHEN192,cq0227.00,2949,0.021235688
CHEN192,cq0227.00,2956,0.021286095
CHEN192,cq0227.00,3001,0.021610139
CHEN192,cq0227.00,3048,0.021948585
CHEN192,cq0227.00,3053,0.02198459
CHEN192,cq0227.00,3098,0.022308634
CHEN192,cq0227.00,3155,0.02271909
CHEN192,cq0227.00,3204,0.023071938
CHEN192,cq0227.00,3249,0.023395982
CHEN192,cq0227.00,3255,0.023439188
CHEN192,cq0227.00,3256,0.023446389
CHEN192,cq0227.00,3257,0.02345359
CHEN192,cq0227.00,3280,0.023619212
CHEN192,cq0227.00,3321,0.023914452
CHEN192,cq0227.00,3330,0.023979261
CHEN192,cq0227.00,3339,0.02404407
CHEN192,cq0227.00,3342,0.024065673
CHEN192,cq0227.00,3401,0.024490531
CHEN192,cq0227.00,3402,0.024497732
CHEN192,cq0227.00,3423,0.024648952
CHEN192,cq0227.00,3427,0.024677756
CHEN192,cq0227.00,3443,0.024792972
CHEN192,cq0227.00,3498,0.025189026
CHEN192,cq0227.00,3509,0.025268236
CHEN192,cq0227.00,3526,0.025390653
CHEN192,cq0227.00,3533,0.02544106
CHEN192,cq0227.00,3537,0.025469864
CHEN192,cq0227.00,3617,0.026045942
CHEN192,cq0227.00,3629,0.026132354
CHEN192,cq0227.00,3651,0.026290776
CHEN192,cq0227.00,3682,0.026514006
CHEN192,cq0227.00,3687,0.026550011
CHEN192,cq0227.00,3695,0.026607619
CHEN192,cq0227.00,3695,0.026607619
CHEN192,cq0227.00,3715,0.026751638
CHEN192,cq0227.00,3728,0.026845251
CHEN192,cq0227.00,3741,0.026938864
CHEN192,cq0227.00,3746,0.026974869
CHEN192,cq0227.00,3765,0.027111687
CHEN192,cq0227.00,3769,0.027140491
CHEN192,cq0227.00,3773,0.027169295
CHEN192,cq0227.00,3786,0.027262908
CHEN192,cq0227.00,3791,0.027298913
CHEN192,cq0227.00,3791,0.027298913
CHEN192,cq0227.00,3802,0.027378123
CHEN192,cq0227.00,3808,0.027421329
CHEN192,cq0227.00,3835,0.027615756
CHEN192,cq0227.00,3836,0.027622957
CHEN192,cq0227.00,3853,0.027745373
CHEN192,cq0227.00,3860,0.02779578
CHEN192,cq0227.00,3868,0.027853388
CHEN192,cq0227.00,3879,0.027932599
CHEN192,cq0227.00,3895,0.028047815
CHEN192,cq0227.00,3896,0.028055015
CHEN192,cq0227.00,3907,0.028134226
CHEN192,cq0227.00,3912,0.028170231
CHEN192,cq0227.00,3964,0.028544682
CHEN192,cq0227.00,4004,0.028832721
CHEN192,cq0227.00,4014,0.028904731
CHEN192,cq0227.00,4017,0.028926334
CHEN192,cq0227.00,4025,0.028983942
CHEN192,cq0227.00,4028,0.029005545
CHEN192,cq0227.00,4058,0.029221574
CHEN192,cq0227.00,4076,0.029351192
CHEN192,cq0227.00,4078,0.029365594
CHEN192,cq0227.00,4079,0.029372795
CHEN192,cq0227.00,4095,0.02948801
CHEN192,cq0227.00,4109,0.029588824
CHEN192,cq0227.00,4137,0.029790452
CHEN192,cq0227.00,4208,0.030301721
CHEN192,cq0227.00,4233,0.030481746
CHEN192,cq0227.00,4237,0.030510549
CHEN192,cq0227.00,4257,0.030654569
CHEN192,cq0227.00,4266,0.030719378
CHEN192,cq0227.00,4285,0.030856196
CHEN192,cq0227.00,4327,0.031158638
CHEN192,cq0227.00,4332,0.031194642
CHEN192,cq0227.00,4338,0.031237848
CHEN192,cq0227.00,4343,0.031273853
CHEN192,cq0227.00,4352,0.031338662
CHEN192,cq0227.00,4353,0.031345863
CHEN192,cq0227.00,4387,0.031590696
CHEN192,cq0227.00,4391,0.0316195
CHEN192,cq0227.00,4391,0.0316195
CHEN192,cq0227.00,4430,0.031900338
CHEN192,cq0227.00,4447,0.032022755
CHEN192,cq0227.00,4462,0.03213077
CHEN192,cq0227.00,4546,0.032735652
CHEN192,cq0227.00,4563,0.032858069
CHEN192,cq0227.00,4576,0.032951681
CHEN192,cq0227.00,4577,0.032958882
CHEN192,cq0227.00,4617,0.033246922
CHEN192,cq0227.00,4672,0.033642975
CHEN192,cq0227.00,4675,0.033664578
CHEN192,cq0227.00,4676,0.033671779
CHEN192,cq0227.00,4779,0.03441348
CHEN192,cq0227.00,4880,0.035140779
CHEN192,cq0227.00,4946,0.035616044
CHEN192,cq0227.00,4967,0.035767264
CHEN192,cq0227.00,5007,0.036055304
CHEN192,cq0227.00,5110,0.036797004
CHEN193,cq0228.00,2996,0.021574134
CHEN193,cq0228.00,3633,0.026161158
CHEN193,cq0228.00,3737,0.02691006
CHEN193,cq0228.00,3902,0.028098221
CHEN193,cq0228.00,3942,0.028386261
CHEN193,cq0228.00,4169,0.030020883
CHEN193,cq0228.00,4178,0.030085692
CHEN193,cq0228.00,4211,0.030323324
CHEN193,cq0228.00,4250,0.030604162
CHEN193,cq0228.00,4283,0.030841794
CHEN193,cq0228.00,4283,0.030841794
CHEN193,cq0228.00,4294,0.030921005
CHEN193,cq0228.00,4308,0.031021819
CHEN193,cq0228.00,4345,0.031288255
CHEN193,cq0228.00,4352,0.031338662
CHEN193,cq0228.00,4440,0.031972348
CHEN193,cq0228.00,4481,0.032267588
CHEN193,cq0228.00,4531,0.032627637
CHEN193,cq0228.00,4588,0.033038093
CHEN193,cq0228.00,4591,0.033059696
CHEN193,cq0228.00,4612,0.033210917
CHEN193,cq0228.00,4651,0.033491755
CHEN193,cq0228.00,4679,0.033693382
CHEN193,cq0228.00,4707,0.03389501
CHEN193,cq0228.00,4731,0.034067833
CHEN193,cq0228.00,4732,0.034075034
CHEN193,cq0228.00,4759,0.034269461
CHEN193,cq0228.00,4763,0.034298265
CHEN193,cq0228.00,4769,0.03434147
CHEN193,cq0228.00,4790,0.034492691
CHEN193,cq0228.00,4816,0.034679916
CHEN193,cq0228.00,4840,0.03485274
CHEN193,cq0228.00,4842,0.034867142
CHEN193,cq0228.00,4867,0.035047166
CHEN193,cq0228.00,4886,0.035183985
CHEN193,cq0228.00,4894,0.035241593
CHEN193,cq0228.00,4936,0.035544034
CHEN193,cq0228.00,4956,0.035688054
CHEN193,cq0228.00,4961,0.035724058
CHEN193,cq0228.00,4969,0.035781666
CHEN193,cq0228.00,4972,0.035803269
CHEN193,cq0228.00,4991,0.035940088
CHEN193,cq0228.00,4996,0.035976093
CHEN193,cq0228.00,4996,0.035976093
CHEN193,cq0228.00,5010,0.036076906
CHEN193,cq0228.00,5053,0.036386549
CHEN193,cq0228.00,5053,0.036386549
CHEN193,cq0228.00,5053,0.036386549
CHEN193,cq0228.00,5079,0.036573774
CHEN193,cq0228.00,5093,0.036674588
CHEN193,cq0228.00,5134,0.036969828
CHEN193,cq0228.00,5135,0.036977029
CHEN193,cq0228.00,5174,0.037257867
CHEN193,cq0228.00,5209,0.037509901
CHEN193,cq0228.00,5221,0.037596313
CHEN193,cq0228.00,5246,0.037776338
CHEN193,cq0228.00,5256,0.037848347
CHEN193,cq0228.00,5268,0.037934759
CHEN193,cq0228.00,5271,0.037956362
CHEN193,cq0228.00,5292,0.038107583
CHEN193,cq0228.00,5293,0.038114784
CHEN193,cq0228.00,5307,0.038215597
CHEN193,cq0228.00,5317,0.038287607
CHEN193,cq0228.00,5327,0.038359617
CHEN193,cq0228.00,5335,0.038417225
CHEN193,cq0228.00,5361,0.03860445
CHEN193,cq0228.00,5365,0.038633254
CHEN193,cq0228.00,5372,0.038683661
CHEN193,cq0228.00,5396,0.038856484
CHEN193,cq0228.00,5402,0.03889969
CHEN193,cq0228.00,5408,0.038942896
CHEN193,cq0228.00,5412,0.0389717
CHEN193,cq0228.00,5445,0.039209332
CHEN193,cq0228.00,5456,0.039288543
CHEN193,cq0228.00,5476,0.039432563
CHEN193,cq0228.00,5500,0.039605386
CHEN193,cq0228.00,5501,0.039612587
CHEN193,cq0228.00,5535,0.039857421
CHEN193,cq0228.00,5535,0.039857421
CHEN193,cq0228.00,5544,0.039922229
CHEN193,cq0228.00,5545,0.03992943
CHEN193,cq0228.00,5545,0.03992943
CHEN193,cq0228.00,5546,0.039936631
CHEN193,cq0228.00,5564,0.040066249
CHEN193,cq0228.00,5571,0.040116656
CHEN193,cq0228.00,5580,0.040181465
CHEN193,cq0228.00,5583,0.040203068
CHEN193,cq0228.00,5615,0.040433499
CHEN193,cq0228.00,5628,0.040527112
CHEN193,cq0228.00,5681,0.040908764
CHEN193,cq0228.00,5702,0.041059984
CHEN193,cq0228.00,5705,0.041081587
CHEN193,cq0228.00,5777,0.041600058
CHEN193,cq0228.00,5778,0.041607259
CHEN193,cq0228.00,5796,0.041736876
CHEN193,cq0228.00,5831,0.04198891
CHEN193,cq0228.00,5841,0.04206092
CHEN193,cq0228.00,5885,0.042377763
CHEN193,cq0228.00,5920,0.042629798
CHEN193,cq0228.00,5945,0.042809822
CHEN193,cq0228.00,5973,0.04301145
CHEN193,cq0228.00,5988,0.043119464
CHEN193,cq0228.00,6063,0.043659538
CHEN193,cq0228.00,6206,0.044689278
CHEN193,cq0228.00,6282,0.045236552
CHEN193,cq0228.00,6289,0.045286959
CHEN193,cq0228.00,6493,0.046755959
CHEN193,cq0228.00,6505,0.046842371
CHEN193,cq0228.00,6601,0.047533665
CHEN194,cq0229.00,2889,0.020803629
CHEN194,cq0229.00,3183,0.022920717
CHEN194,cq0229.00,3232,0.023273565
CHEN194,cq0229.00,3374,0.024296104
CHEN194,cq0229.00,3475,0.025023403
CHEN194,cq0229.00,3492,0.02514582
CHEN194,cq0229.00,3529,0.025412256
CHEN194,cq0229.00,3562,0.025649888
CHEN194,cq0229.00,3589,0.025844315
CHEN194,cq0229.00,3618,0.026053143
CHEN194,cq0229.00,3659,0.026348383
CHEN194,cq0229.00,3705,0.026679628
CHEN194,cq0229.00,3757,0.027054079
CHEN194,cq0229.00,3758,0.02706128
CHEN194,cq0229.00,3764,0.027104486
CHEN194,cq0229.00,3815,0.027471736
CHEN194,cq0229.00,3837,0.027630158
CHEN194,cq0229.00,3883,0.027961403
CHEN194,cq0229.00,3886,0.027983006
CHEN194,cq0229.00,3921,0.02823504
CHEN194,cq0229.00,3935,0.028335854
CHEN194,cq0229.00,3947,0.028422265
CHEN194,cq0229.00,3964,0.028544682
CHEN194,cq0229.00,3971,0.028595089
CHEN194,cq0229.00,3971,0.028595089
CHEN194,cq0229.00,3994,0.028760711
CHEN194,cq0229.00,4018,0.028933535
CHEN194,cq0229.00,4067,0.029286383
CHEN194,cq0229.00,4071,0.029315187
CHEN194,cq0229.00,4076,0.029351192
CHEN194,cq0229.00,4084,0.0294088
CHEN194,cq0229.00,4107,0.029574422
CHEN194,cq0229.00,4108,0.029581623
CHEN194,cq0229.00,4113,0.029617628
CHEN194,cq0229.00,4126,0.029711241
CHEN194,cq0229.00,4161,0.029963275
CHEN194,cq0229.00,4181,0.030107295
CHEN194,cq0229.00,4184,0.030128898
CHEN194,cq0229.00,4198,0.030229711
CHEN194,cq0229.00,4199,0.030236912
CHEN194,cq0229.00,4200,0.030244113
CHEN194,cq0229.00,4218,0.030373731
CHEN194,cq0229.00,4221,0.030395334
CHEN194,cq0229.00,4244,0.030560956
CHEN194,cq0229.00,4245,0.030568157
CHEN194,cq0229.00,4250,0.030604162
CHEN194,cq0229.00,4273,0.030769785
CHEN194,cq0229.00,4279,0.030812991
CHEN194,cq0229.00,4291,0.030899402
CHEN194,cq0229.00,4301,0.030971412
CHEN194,cq0229.00,4328,0.031165839
CHEN194,cq0229.00,4349,0.031317059
CHEN194,cq0229.00,4356,0.031367466
CHEN194,cq0229.00,4364,0.031425074
CHEN194,cq0229.00,4365,0.031432275
CHEN194,cq0229.00,4375,0.031504285
CHEN194,cq0229.00,4403,0.031705912
CHEN194,cq0229.00,4411,0.03176352
CHEN194,cq0229.00,4428,0.031885936
CHEN194,cq0229.00,4430,0.031900338
CHEN194,cq0229.00,4434,0.031929142
CHEN194,cq0229.00,4444,0.032001152
CHEN194,cq0229.00,4467,0.032166775
CHEN194,cq0229.00,4471,0.032195579
CHEN194,cq0229.00,4472,0.03220278
CHEN194,cq0229.00,4477,0.032238784
CHEN194,cq0229.00,4485,0.032296392
CHEN194,cq0229.00,4507,0.032454814
CHEN194,cq0229.00,4512,0.032490819
CHEN194,cq0229.00,4545,0.032728451
CHEN194,cq0229.00,4547,0.032742853
CHEN194,cq0229.00,4553,0.032786059
CHEN194,cq0229.00,4555,0.032800461
CHEN194,cq0229.00,4561,0.032843667
CHEN194,cq0229.00,4566,0.032879672
CHEN194,cq0229.00,4572,0.032922878
CHEN194,cq0229.00,4575,0.03294448
CHEN194,cq0229.00,4579,0.032973284
CHEN194,cq0229.00,4580,0.032980485
CHEN194,cq0229.00,4618,0.033254123
CHEN194,cq0229.00,4623,0.033290127
CHEN194,cq0229.00,4644,0.033441348
CHEN194,cq0229.00,4647,0.033462951
CHEN194,cq0229.00,4675,0.033664578
CHEN194,cq0229.00,4694,0.033801397
CHEN194,cq0229.00,4712,0.033931015
CHEN194,cq0229.00,4712,0.033931015
CHEN194,cq0229.00,4754,0.034233456
CHEN194,cq0229.00,4836,0.034823936
CHEN194,cq0229.00,4870,0.035068769
CHEN194,cq0229.00,4886,0.035183985
CHEN194,cq0229.00,4892,0.035227191
CHEN194,cq0229.00,4895,0.035248794
CHEN194,cq0229.00,4908,0.035342407
CHEN194,cq0229.00,4991,0.035940088
CHEN194,cq0229.00,5000,0.036004897
CHEN194,cq0229.00,5015,0.036112911
CHEN194,cq0229.00,5061,0.036444156
CHEN194,cq0229.00,5066,0.036480161
CHEN194,cq0229.00,5073,0.036530568
CHEN194,cq0229.00,5133,0.036962627
CHEN194,cq0229.00,5157,0.03713545
CHEN194,cq0229.00,5158,0.037142651
CHEN194,cq0229.00,5172,0.037243465
CHEN194,cq0229.00,5198,0.037430691
CHEN194,cq0229.00,5198,0.037430691
CHEN194,cq0229.00,5199,0.037437892
CHEN194,cq0229.00,5206,0.037488298
CHEN194,cq0229.00,5208,0.0375027
CHEN194,cq0229.00,5209,0.037509901
CHEN194,cq0229.00,5234,0.037689926
CHEN194,cq0229.00,5369,0.038662058
CHEN194,cq0229.00,5381,0.03874847
CHEN194,cq0229.00,5424,0.039058112
CHEN194,cq0229.00,5595,0.040289479
CHEN194,cq0229.00,5627,0.040519911
CHEN194,cq0229.00,5686,0.040944768
CHEN194,cq0229.00,5713,0.041139195
CHEN194,cq0229.00,5720,0.041189602
CHEN194,cq0229.00,5760,0.041477641
CHEN194,cq0229.00,5831,0.04198891
CHEN194,cq0229.00,5870,0.042269749
CHEN194,cq0229.00,5896,0.042456974
CHEN194,cq0229.00,7270,0.05235112
CHEN194,cq0229.00,7500,0.054007345
CHEN195,cq0230.00,2364,0.017023115
CHEN195,cq0230.00,2834,0.020407575
CHEN195,cq0230.00,2877,0.020717218
CHEN195,cq0230.00,3015,0.021710953
CHEN195,cq0230.00,3156,0.022726291
CHEN195,cq0230.00,3260,0.023475193
CHEN195,cq0230.00,3263,0.023496796
CHEN195,cq0230.00,3264,0.023503997
CHEN195,cq0230.00,3345,0.024087276
CHEN195,cq0230.00,3350,0.024123281
CHEN195,cq0230.00,3362,0.024209693
CHEN195,cq0230.00,3371,0.024274501
CHEN195,cq0230.00,3397,0.024461727
CHEN195,cq0230.00,3466,0.024958594
CHEN195,cq0230.00,3466,0.024958594
CHEN195,cq0230.00,3485,0.025095413
CHEN195,cq0230.00,3528,0.025405055
CHEN195,cq0230.00,3542,0.025505869
CHEN195,cq0230.00,3544,0.025520271
CHEN195,cq0230.00,3562,0.025649888
CHEN195,cq0230.00,3582,0.025793908
CHEN195,cq0230.00,3587,0.025829913
CHEN195,cq0230.00,3608,0.025981133
CHEN195,cq0230.00,3614,0.026024339
CHEN195,cq0230.00,3615,0.02603154
CHEN195,cq0230.00,3626,0.026110751
CHEN195,cq0230.00,3648,0.026269173
CHEN195,cq0230.00,3663,0.026377187
CHEN195,cq0230.00,3691,0.026578815
CHEN195,cq0230.00,3707,0.02669403
CHEN195,cq0230.00,3721,0.026794844
CHEN195,cq0230.00,3787,0.027270109
CHEN195,cq0230.00,3798,0.02734932
CHEN195,cq0230.00,3813,0.027457334
CHEN195,cq0230.00,3865,0.027831785
CHEN195,cq0230.00,3879,0.027932599
CHEN195,cq0230.00,3907,0.028134226
CHEN195,cq0230.00,3934,0.028328653
CHEN195,cq0230.00,3951,0.028451069
CHEN195,cq0230.00,3968,0.028573486
CHEN195,cq0230.00,3980,0.028659898
CHEN195,cq0230.00,4001,0.028811118
CHEN195,cq0230.00,4023,0.02896954
CHEN195,cq0230.00,4027,0.028998344
CHEN195,cq0230.00,4031,0.029027148
CHEN195,cq0230.00,4054,0.02919277
CHEN195,cq0230.00,4068,0.029293584
CHEN195,cq0230.00,4082,0.029394398
CHEN195,cq0230.00,4100,0.029524015
CHEN195,cq0230.00,4106,0.029567221
CHEN195,cq0230.00,4111,0.029603226
CHEN195,cq0230.00,4112,0.029610427
CHEN195,cq0230.00,4144,0.029840858
CHEN195,cq0230.00,4161,0.029963275
CHEN195,cq0230.00,4163,0.029977677
CHEN195,cq0230.00,4164,0.029984878
CHEN195,cq0230.00,4166,0.02999928
CHEN195,cq0230.00,4176,0.03007129
CHEN195,cq0230.00,4183,0.030121697
CHEN195,cq0230.00,4187,0.0301505
CHEN195,cq0230.00,4190,0.030172103
CHEN195,cq0230.00,4206,0.030287319
CHEN195,cq0230.00,4206,0.030287319
CHEN195,cq0230.00,4266,0.030719378
CHEN195,cq0230.00,4282,0.030834594
CHEN195,cq0230.00,4298,0.030949809
CHEN195,cq0230.00,4298,0.030949809
CHEN195,cq0230.00,4317,0.031086628
CHEN195,cq0230.00,4318,0.031093829
CHEN195,cq0230.00,4324,0.031137035
CHEN195,cq0230.00,4332,0.031194642
CHEN195,cq0230.00,4352,0.031338662
CHEN195,cq0230.00,4385,0.031576294
CHEN195,cq0230.00,4394,0.031641103
CHEN195,cq0230.00,4398,0.031669907
CHEN195,cq0230.00,4406,0.031727515
CHEN195,cq0230.00,4416,0.031799525
CHEN195,cq0230.00,4430,0.031900338
CHEN195,cq0230.00,4434,0.031929142
CHEN195,cq0230.00,4437,0.031950745
CHEN195,cq0230.00,4474,0.032217182
CHEN195,cq0230.00,4493,0.032354
CHEN195,cq0230.00,4498,0.032390005
CHEN195,cq0230.00,4500,0.032404407
CHEN195,cq0230.00,4506,0.032447613
CHEN195,cq0230.00,4512,0.032490819
CHEN195,cq0230.00,4520,0.032548427
CHEN195,cq0230.00,4523,0.03257003
CHEN195,cq0230.00,4532,0.032634838
CHEN195,cq0230.00,4544,0.03272125
CHEN195,cq0230.00,4548,0.032750054
CHEN195,cq0230.00,4551,0.032771657
CHEN195,cq0230.00,4560,0.032836466
CHEN195,cq0230.00,4579,0.032973284
CHEN195,cq0230.00,4598,0.033110103
CHEN195,cq0230.00,4669,0.033621373
CHEN195,cq0230.00,4675,0.033664578
CHEN195,cq0230.00,4688,0.033758191
CHEN195,cq0230.00,4692,0.033786995
CHEN195,cq0230.00,4703,0.033866206
CHEN195,cq0230.00,4712,0.033931015
CHEN195,cq0230.00,4721,0.033995823
CHEN195,cq0230.00,4741,0.034139843
CHEN195,cq0230.00,4747,0.034183049
CHEN195,cq0230.00,4758,0.03426226
CHEN195,cq0230.00,4768,0.034334269
CHEN195,cq0230.00,4779,0.03441348
CHEN195,cq0230.00,4801,0.034571902
CHEN195,cq0230.00,4808,0.034622309
CHEN195,cq0230.00,4850,0.03492475
CHEN195,cq0230.00,4859,0.034989559
CHEN195,cq0230.00,4861,0.035003961
CHEN195,cq0230.00,4867,0.035047166
CHEN195,cq0230.00,4868,0.035054367
CHEN195,cq0230.00,4870,0.035068769
CHEN195,cq0230.00,4881,0.03514798
CHEN195,cq0230.00,4892,0.035227191
CHEN195,cq0230.00,4904,0.035313603
CHEN195,cq0230.00,4927,0.035479225
CHEN195,cq0230.00,4954,0.035673652
CHEN195,cq0230.00,4976,0.035832073
CHEN195,cq0230.00,5009,0.036069705
CHEN195,cq0230.00,5033,0.036242529
CHEN195,cq0230.00,5059,0.036429754
CHEN195,cq0230.00,5078,0.036566573
CHEN195,cq0230.00,5087,0.036631382
CHEN195,cq0230.00,5095,0.03668899
CHEN195,cq0230.00,5128,0.036926622
CHEN195,cq0230.00,5182,0.037315475
CHEN195,cq0230.00,5191,0.037380284
CHEN195,cq0230.00,5199,0.037437892
CHEN195,cq0230.00,5215,0.037553107
CHEN195,cq0230.00,5293,0.038114784
CHEN195,cq0230.00,5342,0.038467632
CHEN195,cq0230.00,5374,0.038698063
CHEN195,cq0230.00,5498,0.039590984
CHEN195,cq0230.00,5612,0.040411896
CHEN195,cq0230.00,5753,0.041427234
CHEN195,cq0230.00,5769,0.04154245
CHEN195,cq0230.00,6262,0.045092533
CHEN196,cq0231.00,2549,0.018355296
CHEN196,cq0231.00,3044,0.021919781
CHEN196,cq0231.00,3087,0.022229423
CHEN196,cq0231.00,3236,0.023302369
CHEN196,cq0231.00,3253,0.023424786
CHEN196,cq0231.00,3372,0.024281702
CHEN196,cq0231.00,3509,0.025268236
CHEN196,cq0231.00,3587,0.025829913
CHEN196,cq0231.00,3623,0.026089148
CHEN196,cq0231.00,3656,0.02632678
CHEN196,cq0231.00,3699,0.026636423
CHEN196,cq0231.00,3739,0.026924462
CHEN196,cq0231.00,3774,0.027176496
CHEN196,cq0231.00,3782,0.027234104
CHEN196,cq0231.00,3786,0.027262908
CHEN196,cq0231.00,3806,0.027406927
CHEN196,cq0231.00,3837,0.027630158
CHEN196,cq0231.00,3863,0.027817383
CHEN196,cq0231.00,3871,0.027874991
CHEN196,cq0231.00,3883,0.027961403
CHEN196,cq0231.00,3968,0.028573486
CHEN196,cq0231.00,3970,0.028587888
CHEN196,cq0231.00,4009,0.028868726
CHEN196,cq0231.00,4076,0.029351192
CHEN196,cq0231.00,4079,0.029372795
CHEN196,cq0231.00,4129,0.029732844
CHEN196,cq0231.00,4228,0.030445741
CHEN196,cq0231.00,4240,0.030532152
CHEN196,cq0231.00,4243,0.030553755
CHEN196,cq0231.00,4283,0.030841794
CHEN196,cq0231.00,4295,0.030928206
CHEN196,cq0231.00,4443,0.031993951
CHEN196,cq0231.00,4466,0.032159574
CHEN196,cq0231.00,4469,0.032181177
CHEN196,cq0231.00,4485,0.032296392
CHEN196,cq0231.00,4489,0.032325196
CHEN196,cq0231.00,4510,0.032476417
CHEN196,cq0231.00,4514,0.032505221
CHEN196,cq0231.00,4523,0.03257003
CHEN196,cq0231.00,4553,0.032786059
CHEN196,cq0231.00,4587,0.033030892
CHEN196,cq0231.00,4604,0.033153309
CHEN196,cq0231.00,4615,0.03323252
CHEN196,cq0231.00,4650,0.033484554
CHEN196,cq0231.00,4671,0.033635774
CHEN196,cq0231.00,4682,0.033714985
CHEN196,cq0231.00,4692,0.033786995
CHEN196,cq0231.00,4707,0.03389501
CHEN196,cq0231.00,4734,0.034089436
CHEN196,cq0231.00,4739,0.034125441
CHEN196,cq0231.00,4744,0.034161446
CHEN196,cq0231.00,4750,0.034204652
CHEN196,cq0231.00,4756,0.034247858
CHEN196,cq0231.00,4773,0.034370274
CHEN196,cq0231.00,4794,0.034521495
CHEN196,cq0231.00,4814,0.034665515
CHEN196,cq0231.00,4841,0.034859941
CHEN196,cq0231.00,4929,0.035493627
CHEN196,cq0231.00,4951,0.035652049
CHEN196,cq0231.00,4973,0.03581047
CHEN196,cq0231.00,4975,0.035824872
CHEN196,cq0231.00,4999,0.035997696
CHEN196,cq0231.00,5037,0.036271333
CHEN196,cq0231.00,5088,0.036638583
CHEN196,cq0231.00,5096,0.036696191
CHEN196,cq0231.00,5103,0.036746598
CHEN196,cq0231.00,5123,0.036890617
CHEN196,cq0231.00,5136,0.03698423
CHEN196,cq0231.00,5167,0.03720746
CHEN196,cq0231.00,5182,0.037315475
CHEN196,cq0231.00,5192,0.037387485
CHEN196,cq0231.00,5197,0.03742349
CHEN196,cq0231.00,5200,0.037445093
CHEN196,cq0231.00,5245,0.037769137
CHEN196,cq0231.00,5247,0.037783539
CHEN196,cq0231.00,5258,0.037862749
CHEN196,cq0231.00,5280,0.038021171
CHEN196,cq0231.00,5299,0.038157989
CHEN196,cq0231.00,5300,0.03816519
CHEN196,cq0231.00,5322,0.038323612
CHEN196,cq0231.00,5354,0.038554043
CHEN196,cq0231.00,5378,0.038726867
CHEN196,cq0231.00,5385,0.038777274
CHEN196,cq0231.00,5397,0.038863685
CHEN196,cq0231.00,5406,0.038928494
CHEN196,cq0231.00,5420,0.039029308
CHEN196,cq0231.00,5430,0.039101318
CHEN196,cq0231.00,5435,0.039137323
CHEN196,cq0231.00,5450,0.039245337
CHEN196,cq0231.00,5450,0.039245337
CHEN196,cq0231.00,5471,0.039396558
CHEN196,cq0231.00,5472,0.039403759
CHEN196,cq0231.00,5499,0.039598185
CHEN196,cq0231.00,5512,0.039691798
CHEN196,cq0231.00,5521,0.039756607
CHEN196,cq0231.00,5527,0.039799813
CHEN196,cq0231.00,5536,0.039864622
CHEN196,cq0231.00,5572,0.040123857
CHEN196,cq0231.00,5590,0.040253474
CHEN196,cq0231.00,5604,0.040354288
CHEN196,cq0231.00,5615,0.040433499
CHEN196,cq0231.00,5627,0.040519911
CHEN196,cq0231.00,5693,0.040995175
